"","control","treatment","sampled_numbers","repeat.","diff","label"
"134",3.14285714285714,2.85714285714286,14,100,0.285714285714286,"blocked"
"135",2.71428571428571,3.42857142857143,14,100,0.714285714285714,"blocked"
"136",2.71428571428571,2.57142857142857,14,100,0.142857142857143,"blocked"
"137",2.71428571428571,2.85714285714286,14,100,0.142857142857143,"blocked"
"138",2.85714285714286,3.14285714285714,14,100,0.285714285714286,"blocked"
"139",3.57142857142857,3.14285714285714,14,100,0.428571428571429,"blocked"
"140",2.85714285714286,3.14285714285714,14,100,0.285714285714286,"blocked"
"141",3.28571428571429,3.71428571428571,14,100,0.428571428571429,"blocked"
"142",3.28571428571429,3.57142857142857,14,100,0.285714285714286,"blocked"
"143",3,2.85714285714286,14,100,0.142857142857143,"blocked"
"144",2.57142857142857,2.85714285714286,14,100,0.285714285714286,"blocked"
"145",3,3.42857142857143,14,100,0.428571428571428,"blocked"
"146",3.42857142857143,3.71428571428571,14,100,0.285714285714286,"blocked"
"147",3.28571428571429,3.28571428571429,14,100,0,"blocked"
"148",3,2.42857142857143,14,100,0.571428571428572,"blocked"
"149",3.57142857142857,3.28571428571429,14,100,0.285714285714286,"blocked"
"150",2.14285714285714,2.14285714285714,14,100,0,"blocked"
"151",3,3.14285714285714,14,100,0.142857142857143,"blocked"
"152",3.42857142857143,3.14285714285714,14,100,0.285714285714286,"blocked"
"153",3.28571428571429,3,14,100,0.285714285714286,"blocked"
"154",2.71428571428571,2.28571428571429,14,100,0.428571428571429,"blocked"
"155",2.42857142857143,3,14,100,0.571428571428572,"blocked"
"156",3.57142857142857,3.28571428571429,14,100,0.285714285714286,"blocked"
"157",3,3,14,100,0,"blocked"
"158",2.28571428571429,3,14,100,0.714285714285714,"blocked"
"159",2.85714285714286,3,14,100,0.142857142857143,"blocked"
"160",2.71428571428571,3,14,100,0.285714285714286,"blocked"
"161",3.14285714285714,3,14,100,0.142857142857143,"blocked"
"162",2.71428571428571,2.57142857142857,14,100,0.142857142857143,"blocked"
"163",3.28571428571429,3,14,100,0.285714285714286,"blocked"
"164",3.28571428571429,3.28571428571429,14,100,0,"blocked"
"165",3.42857142857143,3.14285714285714,14,100,0.285714285714286,"blocked"
"166",3,2.71428571428571,14,100,0.285714285714286,"blocked"
"167",3.14285714285714,3.42857142857143,14,100,0.285714285714286,"blocked"
"168",2.42857142857143,2.57142857142857,14,100,0.142857142857143,"blocked"
"169",3,3.14285714285714,14,100,0.142857142857143,"blocked"
"170",2.71428571428571,3,14,100,0.285714285714286,"blocked"
"171",2.71428571428571,3,14,100,0.285714285714286,"blocked"
"172",3.14285714285714,3.14285714285714,14,100,0,"blocked"
"173",2.42857142857143,2.85714285714286,14,100,0.428571428571429,"blocked"
"174",3.14285714285714,2.42857142857143,14,100,0.714285714285714,"blocked"
"175",3.28571428571429,2.57142857142857,14,100,0.714285714285714,"blocked"
"176",3,3.14285714285714,14,100,0.142857142857143,"blocked"
"177",3.42857142857143,3.28571428571429,14,100,0.142857142857143,"blocked"
"178",2.57142857142857,2.42857142857143,14,100,0.142857142857143,"blocked"
"179",3.42857142857143,3,14,100,0.428571428571428,"blocked"
"180",3.42857142857143,3,14,100,0.428571428571428,"blocked"
"181",2.71428571428571,2.71428571428571,14,100,0,"blocked"
"182",3,3.28571428571429,14,100,0.285714285714286,"blocked"
"183",2.85714285714286,2.85714285714286,14,100,0,"blocked"
"184",2.71428571428571,2.85714285714286,14,100,0.142857142857143,"blocked"
"185",3.28571428571429,2.57142857142857,14,100,0.714285714285714,"blocked"
"186",3.14285714285714,3,14,100,0.142857142857143,"blocked"
"187",2.85714285714286,3.28571428571429,14,100,0.428571428571428,"blocked"
"188",2.85714285714286,2.71428571428571,14,100,0.142857142857143,"blocked"
"189",2.57142857142857,2.71428571428571,14,100,0.142857142857143,"blocked"
"190",2.71428571428571,2.71428571428571,14,100,0,"blocked"
"191",2.71428571428571,2.85714285714286,14,100,0.142857142857143,"blocked"
"192",3.42857142857143,3.28571428571429,14,100,0.142857142857143,"blocked"
"193",3.42857142857143,2.85714285714286,14,100,0.571428571428571,"blocked"
"194",2.85714285714286,2.57142857142857,14,100,0.285714285714286,"blocked"
"195",2.85714285714286,3.14285714285714,14,100,0.285714285714286,"blocked"
"196",2.57142857142857,3.28571428571429,14,100,0.714285714285714,"blocked"
"197",2.42857142857143,2.57142857142857,14,100,0.142857142857143,"blocked"
"198",2.42857142857143,2,14,100,0.428571428571428,"blocked"
"199",3,3.42857142857143,14,100,0.428571428571428,"blocked"
"200",2.85714285714286,3.14285714285714,14,100,0.285714285714286,"blocked"
"201",3.36363636363636,3.36363636363636,22,100,0,"blocked"
"202",2.90909090909091,3.18181818181818,22,100,0.272727272727272,"blocked"
"203",2.63636363636364,2.54545454545455,22,100,0.0909090909090908,"blocked"
"204",3.09090909090909,3.36363636363636,22,100,0.272727272727273,"blocked"
"205",2.90909090909091,3,22,100,0.0909090909090908,"blocked"
"206",2.81818181818182,3.09090909090909,22,100,0.272727272727272,"blocked"
"207",3.18181818181818,2.90909090909091,22,100,0.272727272727272,"blocked"
"208",2.90909090909091,2.72727272727273,22,100,0.181818181818182,"blocked"
"209",3.45454545454545,3.36363636363636,22,100,0.0909090909090908,"blocked"
"210",2.90909090909091,2.81818181818182,22,100,0.0909090909090908,"blocked"
"211",3,3.09090909090909,22,100,0.0909090909090908,"blocked"
"212",3.45454545454545,3.27272727272727,22,100,0.181818181818182,"blocked"
"213",2.45454545454545,2.54545454545455,22,100,0.0909090909090908,"blocked"
"214",2.90909090909091,2.45454545454545,22,100,0.454545454545455,"blocked"
"215",3,2.81818181818182,22,100,0.181818181818182,"blocked"
"216",3.18181818181818,3.18181818181818,22,100,0,"blocked"
"217",3,2.72727272727273,22,100,0.272727272727273,"blocked"
"218",3.09090909090909,2.90909090909091,22,100,0.181818181818182,"blocked"
"219",2.54545454545455,3,22,100,0.454545454545455,"blocked"
"220",2.72727272727273,2.90909090909091,22,100,0.181818181818182,"blocked"
"221",2.72727272727273,3.09090909090909,22,100,0.363636363636364,"blocked"
"222",2.81818181818182,3.18181818181818,22,100,0.363636363636363,"blocked"
"223",2.63636363636364,2.72727272727273,22,100,0.0909090909090908,"blocked"
"224",2.90909090909091,2.72727272727273,22,100,0.181818181818182,"blocked"
"225",3.54545454545455,3.36363636363636,22,100,0.181818181818182,"blocked"
"226",3.18181818181818,3.36363636363636,22,100,0.181818181818182,"blocked"
"227",3.36363636363636,3.18181818181818,22,100,0.181818181818182,"blocked"
"228",2.81818181818182,2.72727272727273,22,100,0.0909090909090913,"blocked"
"229",3.45454545454545,3.18181818181818,22,100,0.272727272727273,"blocked"
"230",3.45454545454545,3.18181818181818,22,100,0.272727272727273,"blocked"
"231",2.90909090909091,2.81818181818182,22,100,0.0909090909090908,"blocked"
"232",2.81818181818182,2.72727272727273,22,100,0.0909090909090913,"blocked"
"233",3,3.09090909090909,22,100,0.0909090909090908,"blocked"
"234",3,3.09090909090909,22,100,0.0909090909090908,"blocked"
"235",2.54545454545455,2.81818181818182,22,100,0.272727272727273,"blocked"
"236",3.45454545454545,3.27272727272727,22,100,0.181818181818182,"blocked"
"237",2.81818181818182,2.63636363636364,22,100,0.181818181818182,"blocked"
"238",2.72727272727273,3,22,100,0.272727272727273,"blocked"
"239",3.09090909090909,2.90909090909091,22,100,0.181818181818182,"blocked"
"240",2.72727272727273,3,22,100,0.272727272727273,"blocked"
"241",3.09090909090909,3.09090909090909,22,100,0,"blocked"
"242",3.27272727272727,3.09090909090909,22,100,0.181818181818182,"blocked"
"243",2.90909090909091,3.18181818181818,22,100,0.272727272727272,"blocked"
"244",2.54545454545455,3,22,100,0.454545454545455,"blocked"
"245",3.09090909090909,3,22,100,0.0909090909090908,"blocked"
"246",2.72727272727273,2.90909090909091,22,100,0.181818181818182,"blocked"
"247",2.72727272727273,2.72727272727273,22,100,0,"blocked"
"248",3.27272727272727,3.09090909090909,22,100,0.181818181818182,"blocked"
"249",3,3.18181818181818,22,100,0.181818181818182,"blocked"
"250",2.63636363636364,2.54545454545455,22,100,0.0909090909090908,"blocked"
"251",3.18181818181818,3.27272727272727,22,100,0.0909090909090913,"blocked"
"252",3,3,22,100,0,"blocked"
"253",2.72727272727273,2.72727272727273,22,100,0,"blocked"
"254",3.09090909090909,2.90909090909091,22,100,0.181818181818182,"blocked"
"255",3.18181818181818,2.90909090909091,22,100,0.272727272727272,"blocked"
"256",3.18181818181818,2.72727272727273,22,100,0.454545454545455,"blocked"
"257",2.45454545454545,2.81818181818182,22,100,0.363636363636364,"blocked"
"258",2.72727272727273,3.09090909090909,22,100,0.363636363636364,"blocked"
"259",3.27272727272727,3.18181818181818,22,100,0.0909090909090913,"blocked"
"260",2.63636363636364,2.81818181818182,22,100,0.181818181818182,"blocked"
"261",3.09090909090909,3.18181818181818,22,100,0.0909090909090908,"blocked"
"262",2.45454545454545,2.72727272727273,22,100,0.272727272727272,"blocked"
"263",2.63636363636364,2.63636363636364,22,100,0,"blocked"
"264",3,2.81818181818182,22,100,0.181818181818182,"blocked"
"265",3.27272727272727,3.27272727272727,22,100,0,"blocked"
"266",3.36363636363636,2.90909090909091,22,100,0.454545454545455,"blocked"
"267",3.18181818181818,3,22,100,0.181818181818182,"blocked"
"268",3.45454545454545,3.72727272727273,22,100,0.272727272727272,"blocked"
"269",3.45454545454545,3.09090909090909,22,100,0.363636363636364,"blocked"
"270",3,2.90909090909091,22,100,0.0909090909090908,"blocked"
"271",3,2.72727272727273,22,100,0.272727272727273,"blocked"
"272",2.36363636363636,2.45454545454545,22,100,0.0909090909090908,"blocked"
"273",3.09090909090909,3,22,100,0.0909090909090908,"blocked"
"274",3,2.90909090909091,22,100,0.0909090909090908,"blocked"
"275",3.54545454545455,3.36363636363636,22,100,0.181818181818182,"blocked"
"276",2.81818181818182,2.90909090909091,22,100,0.0909090909090908,"blocked"
"277",2.81818181818182,3.09090909090909,22,100,0.272727272727272,"blocked"
"278",3.27272727272727,3.45454545454545,22,100,0.181818181818182,"blocked"
"279",3,3.18181818181818,22,100,0.181818181818182,"blocked"
"280",3.72727272727273,3.54545454545455,22,100,0.181818181818182,"blocked"
"281",2.81818181818182,3.09090909090909,22,100,0.272727272727272,"blocked"
"282",3.18181818181818,3,22,100,0.181818181818182,"blocked"
"283",3.36363636363636,3.36363636363636,22,100,0,"blocked"
"284",3.18181818181818,3.09090909090909,22,100,0.0909090909090908,"blocked"
"285",3.36363636363636,3.45454545454545,22,100,0.0909090909090908,"blocked"
"286",2.63636363636364,2.90909090909091,22,100,0.272727272727273,"blocked"
"287",3.18181818181818,3,22,100,0.181818181818182,"blocked"
"288",2.54545454545455,2.72727272727273,22,100,0.181818181818182,"blocked"
"289",2.90909090909091,2.81818181818182,22,100,0.0909090909090908,"blocked"
"290",2.63636363636364,2.72727272727273,22,100,0.0909090909090908,"blocked"
"291",2.54545454545455,2.63636363636364,22,100,0.0909090909090908,"blocked"
"292",2.81818181818182,2.72727272727273,22,100,0.0909090909090913,"blocked"
"293",3.18181818181818,3.36363636363636,22,100,0.181818181818182,"blocked"
"294",2.81818181818182,2.90909090909091,22,100,0.0909090909090908,"blocked"
"295",3.36363636363636,3.18181818181818,22,100,0.181818181818182,"blocked"
"296",3.09090909090909,2.72727272727273,22,100,0.363636363636364,"blocked"
"297",2.81818181818182,3,22,100,0.181818181818182,"blocked"
"298",2.90909090909091,2.63636363636364,22,100,0.272727272727273,"blocked"
"299",3,3.27272727272727,22,100,0.272727272727273,"blocked"
"300",3.27272727272727,3.27272727272727,22,100,0,"blocked"
"301",3.33333333333333,3.33333333333333,30,100,0,"blocked"
"302",2.8,2.6,30,100,0.2,"blocked"
"303",3.2,3.06666666666667,30,100,0.133333333333333,"blocked"
"304",3.06666666666667,3,30,100,0.0666666666666669,"blocked"
"305",3,2.86666666666667,30,100,0.133333333333333,"blocked"
"306",3,2.8,30,100,0.2,"blocked"
"307",3,3.26666666666667,30,100,0.266666666666667,"blocked"
"308",3.06666666666667,3,30,100,0.0666666666666669,"blocked"
"309",3.13333333333333,3.2,30,100,0.0666666666666669,"blocked"
"310",2.66666666666667,2.53333333333333,30,100,0.133333333333333,"blocked"
"311",2.86666666666667,2.86666666666667,30,100,0,"blocked"
"312",3.2,3.26666666666667,30,100,0.0666666666666664,"blocked"
"313",2.73333333333333,2.86666666666667,30,100,0.133333333333333,"blocked"
"314",2.73333333333333,2.8,30,100,0.0666666666666664,"blocked"
"315",3,2.86666666666667,30,100,0.133333333333333,"blocked"
"316",2.8,3,30,100,0.2,"blocked"
"317",2.93333333333333,2.73333333333333,30,100,0.2,"blocked"
"318",2.93333333333333,3.06666666666667,30,100,0.133333333333334,"blocked"
"319",3.26666666666667,3.33333333333333,30,100,0.0666666666666669,"blocked"
"320",3.2,3.26666666666667,30,100,0.0666666666666664,"blocked"
"321",2.93333333333333,3,30,100,0.0666666666666669,"blocked"
"322",3.4,3.33333333333333,30,100,0.0666666666666664,"blocked"
"323",3.13333333333333,2.86666666666667,30,100,0.266666666666667,"blocked"
"324",2.46666666666667,2.66666666666667,30,100,0.2,"blocked"
"325",3.26666666666667,3.4,30,100,0.133333333333333,"blocked"
"326",2.93333333333333,2.8,30,100,0.133333333333333,"blocked"
"327",2.8,2.93333333333333,30,100,0.133333333333333,"blocked"
"328",2.86666666666667,2.86666666666667,30,100,0,"blocked"
"329",2.93333333333333,2.8,30,100,0.133333333333333,"blocked"
"330",2.93333333333333,3.2,30,100,0.266666666666667,"blocked"
"331",3.26666666666667,3.13333333333333,30,100,0.133333333333333,"blocked"
"332",2.93333333333333,2.86666666666667,30,100,0.0666666666666664,"blocked"
"333",3,3,30,100,0,"blocked"
"334",2.73333333333333,2.8,30,100,0.0666666666666664,"blocked"
"335",2.86666666666667,2.93333333333333,30,100,0.0666666666666664,"blocked"
"336",3.13333333333333,3.2,30,100,0.0666666666666669,"blocked"
"337",3,3.13333333333333,30,100,0.133333333333333,"blocked"
"338",2.8,2.73333333333333,30,100,0.0666666666666664,"blocked"
"339",2.86666666666667,2.86666666666667,30,100,0,"blocked"
"340",2.93333333333333,2.86666666666667,30,100,0.0666666666666664,"blocked"
"341",3.2,3.2,30,100,0,"blocked"
"342",2.66666666666667,2.53333333333333,30,100,0.133333333333333,"blocked"
"343",3.13333333333333,2.93333333333333,30,100,0.2,"blocked"
"344",2.8,3,30,100,0.2,"blocked"
"345",3.2,3.06666666666667,30,100,0.133333333333333,"blocked"
"346",2.4,2.46666666666667,30,100,0.0666666666666669,"blocked"
"347",2.93333333333333,2.86666666666667,30,100,0.0666666666666664,"blocked"
"348",3.26666666666667,3.53333333333333,30,100,0.266666666666667,"blocked"
"349",2.93333333333333,3.06666666666667,30,100,0.133333333333334,"blocked"
"350",3.53333333333333,3.4,30,100,0.133333333333333,"blocked"
"351",2.86666666666667,3.06666666666667,30,100,0.2,"blocked"
"352",3.13333333333333,2.93333333333333,30,100,0.2,"blocked"
"353",2.66666666666667,2.6,30,100,0.0666666666666664,"blocked"
"354",3.2,3,30,100,0.2,"blocked"
"355",3.2,3.13333333333333,30,100,0.0666666666666669,"blocked"
"356",2.8,3,30,100,0.2,"blocked"
"357",3.13333333333333,3.46666666666667,30,100,0.333333333333333,"blocked"
"358",3.13333333333333,3.13333333333333,30,100,0,"blocked"
"359",3.4,3.46666666666667,30,100,0.0666666666666669,"blocked"
"360",2.86666666666667,3,30,100,0.133333333333333,"blocked"
"361",3.2,3.46666666666667,30,100,0.266666666666667,"blocked"
"362",3.13333333333333,3.33333333333333,30,100,0.2,"blocked"
"363",2.93333333333333,2.8,30,100,0.133333333333333,"blocked"
"364",3.06666666666667,3.06666666666667,30,100,0,"blocked"
"365",2.73333333333333,2.86666666666667,30,100,0.133333333333333,"blocked"
"366",2.66666666666667,2.66666666666667,30,100,0,"blocked"
"367",2.53333333333333,2.46666666666667,30,100,0.0666666666666664,"blocked"
"368",3.13333333333333,3.13333333333333,30,100,0,"blocked"
"369",3.26666666666667,3,30,100,0.266666666666667,"blocked"
"370",2.8,2.86666666666667,30,100,0.0666666666666669,"blocked"
"371",3.46666666666667,3.2,30,100,0.266666666666667,"blocked"
"372",2.66666666666667,2.6,30,100,0.0666666666666664,"blocked"
"373",3.2,3.06666666666667,30,100,0.133333333333333,"blocked"
"374",2.8,2.8,30,100,0,"blocked"
"375",3.2,3.06666666666667,30,100,0.133333333333333,"blocked"
"376",2.93333333333333,3,30,100,0.0666666666666669,"blocked"
"377",3.13333333333333,3.06666666666667,30,100,0.0666666666666664,"blocked"
"378",2.93333333333333,2.93333333333333,30,100,0,"blocked"
"379",2.93333333333333,2.86666666666667,30,100,0.0666666666666664,"blocked"
"380",3.06666666666667,3.06666666666667,30,100,0,"blocked"
"381",3.13333333333333,3.2,30,100,0.0666666666666669,"blocked"
"382",2.66666666666667,2.8,30,100,0.133333333333333,"blocked"
"383",2.46666666666667,2.46666666666667,30,100,0,"blocked"
"384",3.46666666666667,3.13333333333333,30,100,0.333333333333333,"blocked"
"385",3.26666666666667,3.6,30,100,0.333333333333333,"blocked"
"386",2.53333333333333,2.66666666666667,30,100,0.133333333333333,"blocked"
"387",2.93333333333333,3.13333333333333,30,100,0.2,"blocked"
"388",2.93333333333333,2.73333333333333,30,100,0.2,"blocked"
"389",2.93333333333333,2.86666666666667,30,100,0.0666666666666664,"blocked"
"390",2.93333333333333,2.93333333333333,30,100,0,"blocked"
"391",3.26666666666667,3.26666666666667,30,100,0,"blocked"
"392",3,2.8,30,100,0.2,"blocked"
"393",2.93333333333333,3.2,30,100,0.266666666666667,"blocked"
"394",3.26666666666667,3.2,30,100,0.0666666666666664,"blocked"
"395",3.2,3.4,30,100,0.2,"blocked"
"396",2.93333333333333,3,30,100,0.0666666666666669,"blocked"
"397",3.13333333333333,3.26666666666667,30,100,0.133333333333333,"blocked"
"398",3.26666666666667,3.06666666666667,30,100,0.2,"blocked"
"399",2.6,2.8,30,100,0.2,"blocked"
"400",2.73333333333333,2.93333333333333,30,100,0.2,"blocked"
"401",3.36842105263158,3.36842105263158,38,100,0,"blocked"
"402",2.78947368421053,2.73684210526316,38,100,0.0526315789473681,"blocked"
"403",2.94736842105263,3.05263157894737,38,100,0.105263157894737,"blocked"
"404",3,3.05263157894737,38,100,0.0526315789473686,"blocked"
"405",2.94736842105263,3,38,100,0.0526315789473686,"blocked"
"406",2.89473684210526,3.15789473684211,38,100,0.263157894736842,"blocked"
"407",3.10526315789474,3.36842105263158,38,100,0.263157894736842,"blocked"
"408",2.68421052631579,2.52631578947368,38,100,0.157894736842105,"blocked"
"409",3,3,38,100,0,"blocked"
"410",3,2.94736842105263,38,100,0.0526315789473686,"blocked"
"411",2.84210526315789,2.73684210526316,38,100,0.105263157894737,"blocked"
"412",2.78947368421053,2.84210526315789,38,100,0.0526315789473686,"blocked"
"413",3.10526315789474,3.05263157894737,38,100,0.0526315789473681,"blocked"
"414",2.78947368421053,2.73684210526316,38,100,0.0526315789473681,"blocked"
"415",3.15789473684211,3.36842105263158,38,100,0.210526315789473,"blocked"
"416",3.15789473684211,3.10526315789474,38,100,0.0526315789473686,"blocked"
"417",3.15789473684211,3.26315789473684,38,100,0.105263157894737,"blocked"
"418",3.05263157894737,3.21052631578947,38,100,0.157894736842105,"blocked"
"419",2.63157894736842,2.68421052631579,38,100,0.0526315789473681,"blocked"
"420",3.15789473684211,2.94736842105263,38,100,0.210526315789474,"blocked"
"421",3.10526315789474,3.05263157894737,38,100,0.0526315789473681,"blocked"
"422",2.84210526315789,2.78947368421053,38,100,0.0526315789473686,"blocked"
"423",2.78947368421053,2.78947368421053,38,100,0,"blocked"
"424",3.26315789473684,3.21052631578947,38,100,0.0526315789473681,"blocked"
"425",3.10526315789474,2.94736842105263,38,100,0.157894736842105,"blocked"
"426",2.89473684210526,3.10526315789474,38,100,0.210526315789473,"blocked"
"427",2.73684210526316,2.84210526315789,38,100,0.105263157894737,"blocked"
"428",3,2.84210526315789,38,100,0.157894736842105,"blocked"
"429",3,2.94736842105263,38,100,0.0526315789473686,"blocked"
"430",3.10526315789474,2.89473684210526,38,100,0.210526315789473,"blocked"
"431",3,2.89473684210526,38,100,0.105263157894737,"blocked"
"432",3,3,38,100,0,"blocked"
"433",2.78947368421053,2.68421052631579,38,100,0.105263157894737,"blocked"
"434",3.10526315789474,3,38,100,0.105263157894737,"blocked"
"435",2.89473684210526,2.94736842105263,38,100,0.0526315789473681,"blocked"
"436",2.63157894736842,2.73684210526316,38,100,0.105263157894737,"blocked"
"437",2.68421052631579,2.89473684210526,38,100,0.210526315789474,"blocked"
"438",3.31578947368421,3.26315789473684,38,100,0.0526315789473686,"blocked"
"439",3.26315789473684,3.15789473684211,38,100,0.105263157894737,"blocked"
"440",3.31578947368421,3.26315789473684,38,100,0.0526315789473686,"blocked"
"441",2.94736842105263,2.89473684210526,38,100,0.0526315789473681,"blocked"
"442",2.78947368421053,2.73684210526316,38,100,0.0526315789473681,"blocked"
"443",3.10526315789474,3,38,100,0.105263157894737,"blocked"
"444",3,3.10526315789474,38,100,0.105263157894737,"blocked"
"445",3.26315789473684,3.21052631578947,38,100,0.0526315789473681,"blocked"
"446",3.05263157894737,3,38,100,0.0526315789473686,"blocked"
"447",3.21052631578947,3.31578947368421,38,100,0.105263157894737,"blocked"
"448",3.36842105263158,3.15789473684211,38,100,0.210526315789473,"blocked"
"449",3.42105263157895,3.21052631578947,38,100,0.210526315789473,"blocked"
"450",2.89473684210526,3,38,100,0.105263157894737,"blocked"
"451",2.89473684210526,2.84210526315789,38,100,0.0526315789473686,"blocked"
"452",2.63157894736842,2.89473684210526,38,100,0.263157894736842,"blocked"
"453",2.57894736842105,2.57894736842105,38,100,0,"blocked"
"454",2.94736842105263,3.10526315789474,38,100,0.157894736842105,"blocked"
"455",3.21052631578947,3.15789473684211,38,100,0.0526315789473686,"blocked"
"456",3,3.05263157894737,38,100,0.0526315789473686,"blocked"
"457",2.78947368421053,2.94736842105263,38,100,0.157894736842105,"blocked"
"458",3.15789473684211,3.15789473684211,38,100,0,"blocked"
"459",2.78947368421053,2.63157894736842,38,100,0.157894736842105,"blocked"
"460",3.05263157894737,3.05263157894737,38,100,0,"blocked"
"461",3.05263157894737,3.10526315789474,38,100,0.0526315789473681,"blocked"
"462",2.94736842105263,2.89473684210526,38,100,0.0526315789473681,"blocked"
"463",2.89473684210526,2.78947368421053,38,100,0.105263157894737,"blocked"
"464",3.36842105263158,3.21052631578947,38,100,0.157894736842105,"blocked"
"465",2.63157894736842,2.52631578947368,38,100,0.105263157894737,"blocked"
"466",3.05263157894737,3.10526315789474,38,100,0.0526315789473681,"blocked"
"467",3.26315789473684,3.36842105263158,38,100,0.105263157894737,"blocked"
"468",2.68421052631579,2.57894736842105,38,100,0.105263157894737,"blocked"
"469",3.10526315789474,2.94736842105263,38,100,0.157894736842105,"blocked"
"470",2.84210526315789,3.05263157894737,38,100,0.210526315789474,"blocked"
"471",2.73684210526316,2.73684210526316,38,100,0,"blocked"
"472",3.36842105263158,3.47368421052632,38,100,0.105263157894737,"blocked"
"473",2.78947368421053,2.73684210526316,38,100,0.0526315789473681,"blocked"
"474",3.10526315789474,3.26315789473684,38,100,0.157894736842105,"blocked"
"475",3.31578947368421,3.31578947368421,38,100,0,"blocked"
"476",3.10526315789474,3.05263157894737,38,100,0.0526315789473681,"blocked"
"477",3.31578947368421,3.10526315789474,38,100,0.210526315789474,"blocked"
"478",2.84210526315789,2.78947368421053,38,100,0.0526315789473686,"blocked"
"479",2.78947368421053,2.84210526315789,38,100,0.0526315789473686,"blocked"
"480",3.15789473684211,3.31578947368421,38,100,0.157894736842105,"blocked"
"481",3.05263157894737,3.31578947368421,38,100,0.263157894736842,"blocked"
"482",2.84210526315789,2.94736842105263,38,100,0.105263157894737,"blocked"
"483",3,3.10526315789474,38,100,0.105263157894737,"blocked"
"484",2.63157894736842,2.84210526315789,38,100,0.210526315789473,"blocked"
"485",3.05263157894737,3.21052631578947,38,100,0.157894736842105,"blocked"
"486",3.31578947368421,3.26315789473684,38,100,0.0526315789473686,"blocked"
"487",2.57894736842105,2.78947368421053,38,100,0.210526315789473,"blocked"
"488",3.10526315789474,3.21052631578947,38,100,0.105263157894737,"blocked"
"489",3.47368421052632,3.47368421052632,38,100,0,"blocked"
"490",2.84210526315789,2.84210526315789,38,100,0,"blocked"
"491",2.57894736842105,2.42105263157895,38,100,0.157894736842105,"blocked"
"492",3.05263157894737,3.10526315789474,38,100,0.0526315789473681,"blocked"
"493",2.94736842105263,2.94736842105263,38,100,0,"blocked"
"494",3.42105263157895,3.52631578947368,38,100,0.105263157894737,"blocked"
"495",3.15789473684211,3.10526315789474,38,100,0.0526315789473686,"blocked"
"496",2.94736842105263,2.94736842105263,38,100,0,"blocked"
"497",3.26315789473684,3.21052631578947,38,100,0.0526315789473681,"blocked"
"498",2.78947368421053,3,38,100,0.210526315789474,"blocked"
"499",2.84210526315789,2.73684210526316,38,100,0.105263157894737,"blocked"
"500",3.26315789473684,3.10526315789474,38,100,0.157894736842105,"blocked"
"501",3.1304347826087,3.08695652173913,46,100,0.0434782608695654,"blocked"
"502",3.04347826086957,2.91304347826087,46,100,0.130434782608696,"blocked"
"503",3.1304347826087,3.08695652173913,46,100,0.0434782608695654,"blocked"
"504",2.82608695652174,2.8695652173913,46,100,0.043478260869565,"blocked"
"505",3.1304347826087,3.17391304347826,46,100,0.043478260869565,"blocked"
"506",2.95652173913043,3.04347826086957,46,100,0.0869565217391308,"blocked"
"507",2.82608695652174,2.73913043478261,46,100,0.0869565217391304,"blocked"
"508",2.82608695652174,3,46,100,0.173913043478261,"blocked"
"509",2.95652173913043,2.95652173913043,46,100,0,"blocked"
"510",2.82608695652174,2.73913043478261,46,100,0.0869565217391304,"blocked"
"511",2.91304347826087,2.8695652173913,46,100,0.0434782608695654,"blocked"
"512",3.1304347826087,3.04347826086957,46,100,0.0869565217391304,"blocked"
"513",3.34782608695652,3.21739130434783,46,100,0.130434782608696,"blocked"
"514",3.1304347826087,3.17391304347826,46,100,0.043478260869565,"blocked"
"515",3.08695652173913,3.04347826086957,46,100,0.043478260869565,"blocked"
"516",2.91304347826087,2.95652173913043,46,100,0.043478260869565,"blocked"
"517",2.91304347826087,2.95652173913043,46,100,0.043478260869565,"blocked"
"518",2.8695652173913,2.73913043478261,46,100,0.130434782608695,"blocked"
"519",2.8695652173913,2.82608695652174,46,100,0.043478260869565,"blocked"
"520",3.26086956521739,3.17391304347826,46,100,0.0869565217391304,"blocked"
"521",3,2.95652173913043,46,100,0.0434782608695654,"blocked"
"522",2.8695652173913,2.91304347826087,46,100,0.0434782608695654,"blocked"
"523",3,2.91304347826087,46,100,0.0869565217391304,"blocked"
"524",2.95652173913043,2.8695652173913,46,100,0.0869565217391304,"blocked"
"525",3,3,46,100,0,"blocked"
"526",2.82608695652174,2.82608695652174,46,100,0,"blocked"
"527",2.8695652173913,3,46,100,0.130434782608696,"blocked"
"528",3.04347826086957,2.95652173913043,46,100,0.0869565217391308,"blocked"
"529",2.91304347826087,3,46,100,0.0869565217391304,"blocked"
"530",2.69565217391304,2.65217391304348,46,100,0.0434782608695654,"blocked"
"531",2.91304347826087,3.04347826086957,46,100,0.130434782608696,"blocked"
"532",3.21739130434783,3.17391304347826,46,100,0.0434782608695654,"blocked"
"533",3.34782608695652,3.47826086956522,46,100,0.130434782608695,"blocked"
"534",3.04347826086957,2.82608695652174,46,100,0.217391304347826,"blocked"
"535",2.78260869565217,2.69565217391304,46,100,0.0869565217391304,"blocked"
"536",3.1304347826087,3.04347826086957,46,100,0.0869565217391304,"blocked"
"537",3.08695652173913,3.08695652173913,46,100,0,"blocked"
"538",3.08695652173913,3.21739130434783,46,100,0.130434782608696,"blocked"
