"","control","treatment1","treatment2","treatment3","treatment4","treatment5","treatment6","treatment7","treatment8","treatment9","variance","levels","groups","sampled_numbers","repeats","diff","label"
"8435",2.74390243902439,2.92682926829268,3.01063829787234,3.07317073170732,3.37037037037037,2.98888888888889,3.12087912087912,3.02040816326531,3.01075268817204,3,1.96362710474452,5,10,870,100,0.62646793134598,"rand"
"8436",2.86585365853659,3.13414634146341,3.14893617021277,2.90243902439024,2.87654320987654,2.7,3.08791208791209,2.8469387755102,3,3.01298701298701,1.98322950147481,5,10,870,100,0.448936170212766,"rand"
"8437",2.90243902439024,3.09756097560976,2.88297872340426,3.10975609756098,2.88888888888889,2.91111111111111,2.9010989010989,2.72448979591837,2.87096774193548,3.11688311688312,1.91729957805907,5,10,870,100,0.39239332096475,"rand"
"8438",3.09756097560976,2.6219512195122,3.08510638297872,3.07317073170732,2.83950617283951,2.95555555555556,2.79120879120879,2.86734693877551,3.01075268817204,3.11688311688312,1.97393754216103,5,10,870,100,0.494931897370922,"rand"
"8439",3.03658536585366,2.92682926829268,2.9468085106383,3.01219512195122,3.1358024691358,2.86666666666667,3.07692307692308,3,2.80645161290323,2.79220779220779,2.02484689760988,5,10,870,100,0.34359467692801,"rand"
"8440",3.03658536585366,2.70731707317073,3,3.08536585365854,2.76543209876543,2.92222222222222,3.03296703296703,2.95918367346939,2.91397849462366,2.93506493506493,2.06058489742471,5,10,870,100,0.378048780487805,"rand"
"8441",3.03658536585366,2.73170731707317,2.73404255319149,3.13414634146341,2.98765432098765,3.34444444444444,3.17582417582418,3.14285714285714,2.86021505376344,2.76623376623377,1.98156686903959,5,10,870,100,0.612737127371274,"rand"
"8442",2.95121951219512,3.10975609756098,2.81914893617021,3.23170731707317,2.60493827160494,3.05555555555556,2.9010989010989,2.89795918367347,3.06451612903226,2.97402597402597,1.90056611510125,5,10,870,100,0.626769045468233,"rand"
"8443",3.09756097560976,3.04878048780488,2.72340425531915,2.75609756097561,3.20987654320988,3,2.97802197802198,2.90816326530612,2.70967741935484,2.87012987012987,2.0300847849953,5,10,870,100,0.500199123855038,"rand"
"8444",3.07317073170732,2.90243902439024,3.08510638297872,2.95121951219512,2.79012345679012,3.1,2.82417582417582,3.20408163265306,2.97849462365591,2.98701298701299,2.09087602343822,5,10,870,100,0.413958175862938,"rand"
"8445",2.74390243902439,3.14634146341463,2.78723404255319,2.95121951219512,3.07407407407407,3.12222222222222,3.03296703296703,2.86734693877551,3.05376344086022,3.05194805194805,1.96164305649247,5,10,870,100,0.402439024390244,"rand"
"8446",3.1219512195122,2.76829268292683,3.0531914893617,3,2.75308641975309,2.78888888888889,2.75824175824176,3.13265306122449,3.05376344086022,3.12987012987013,1.96481753369575,5,10,870,100,0.379566641471404,"rand"
"8447",3.32926829268293,3.23170731707317,3.11702127659574,3,2.75308641975309,3.01111111111111,3.37362637362637,3.04081632653061,2.91397849462366,2.98701298701299,1.99521315291721,5,10,870,100,0.620539953873287,"rand"
"8448",3.26829268292683,3.02439024390244,3.04255319148936,2.97560975609756,2.8641975308642,2.91111111111111,3.13186813186813,2.86734693877551,2.78494623655914,3.20779220779221,2.02761266087325,5,10,870,100,0.483346446367689,"rand"
"8449",3.08536585365854,2.65853658536585,2.8936170212766,3.0609756097561,2.87654320987654,2.73333333333333,3.08791208791209,3.06122448979592,3.13978494623656,2.66233766233766,1.98734044945306,5,10,870,100,0.481248360870705,"rand"
"8450",3.30487804878049,3.08536585365854,2.97872340425532,3.1219512195122,3.17283950617284,3.06666666666667,3.08791208791209,2.95918367346939,2.93548387096774,3.03896103896104,1.96170654603653,5,10,870,100,0.369394177812746,"rand"
"8451",2.8780487804878,2.81707317073171,3.21276595744681,3,3.07407407407407,2.86666666666667,2.7032967032967,2.89795918367347,3.0752688172043,3.07792207792208,1.93739005065937,5,10,870,100,0.509469254150105,"rand"
"8452",2.78048780487805,2.73170731707317,3.15957446808511,2.97560975609756,3.06172839506173,3.11111111111111,3.05494505494505,3.01020408163265,2.98924731182796,3.09090909090909,2.07364787111623,5,10,870,100,0.427867151011935,"rand"
"8453",2.90243902439024,3.04878048780488,2.9468085106383,3.02439024390244,3.23456790123457,3.07777777777778,2.85714285714286,3.05102040816327,2.90322580645161,2.97402597402597,2.05523590333717,5,10,870,100,0.377425044091711,"rand"
"8454",3.18292682926829,2.81707317073171,2.85106382978723,2.75609756097561,3.09876543209877,2.98888888888889,3.13186813186813,2.92857142857143,2.94623655913978,2.93506493506493,1.95721862889039,5,10,870,100,0.426829268292683,"rand"
"8455",3.04878048780488,3.10975609756098,2.8936170212766,2.98780487804878,3.14814814814815,2.96666666666667,2.95604395604396,2.92857142857143,3.12903225806452,2.84415584415584,2.02301495972382,5,10,870,100,0.303992303992304,"rand"
"8456",3.10975609756098,2.9390243902439,3.06382978723404,3.1219512195122,3.04938271604938,3.02222222222222,2.98901098901099,3.04081632653061,2.91397849462366,3,2.07191381294393,5,10,870,100,0.207972724888539,"rand"
"8457",3.02439024390244,3.09756097560976,3.04255319148936,3.1219512195122,3.01234567901235,3.04444444444444,3.05494505494505,3.06122448979592,2.89247311827957,3.23376623376623,2.02687194952581,5,10,870,100,0.341293115486664,"rand"
"8458",3.10975609756098,2.95121951219512,3.23404255319149,2.97560975609756,3.01234567901235,2.9,3.10989010989011,2.86734693877551,2.73118279569892,2.75324675324675,1.91365422007063,5,10,870,100,0.502859757492565,"rand"
"8459",2.79268292682927,3.0609756097561,2.77659574468085,2.96341463414634,2.8641975308642,3.11111111111111,3.0989010989011,2.8265306122449,2.75268817204301,2.76623376623377,1.99482031136331,5,10,870,100,0.3584229390681,"rand"
"8460",2.91463414634146,3.04878048780488,3.04255319148936,3.04878048780488,3.07407407407407,2.88888888888889,3.05494505494505,2.86734693877551,3.12903225806452,3.11688311688312,2.04346917450366,5,10,870,100,0.261685319289006,"rand"
"8461",3.10975609756098,3.03658536585366,3.09574468085106,3.04878048780488,2.88888888888889,2.87777777777778,2.68131868131868,3.13265306122449,2.98924731182796,2.93506493506493,2.08362234302872,5,10,870,100,0.451334379905809,"rand"
"8462",3.30487804878049,3.04878048780488,3.09574468085106,2.98780487804878,3.01234567901235,2.87777777777778,2.87912087912088,3.10204081632653,2.81720430107527,3.11688311688312,2.03409388516329,5,10,870,100,0.487673747705219,"rand"
"8463",3.04878048780488,3.01219512195122,2.8936170212766,2.68292682926829,2.90123456790123,3.02222222222222,2.9010989010989,3,3.04301075268817,2.96103896103896,1.99847228284592,5,10,870,100,0.365853658536585,"rand"
"8464",3.15853658536585,3.13414634146341,3.0531914893617,3.01219512195122,2.80246913580247,3.12222222222222,3.14285714285714,3.09183673469388,2.97849462365591,3.1038961038961,1.94680237556711,5,10,870,100,0.356067449563385,"rand"
"8465",3.18292682926829,3.24390243902439,2.93617021276596,3.10975609756098,3.1358024691358,2.92222222222222,3.10989010989011,3.10204081632653,2.90322580645161,2.8961038961039,2.00537677076306,5,10,870,100,0.347798542920494,"rand"
"8466",3.1219512195122,3.04878048780488,2.8936170212766,3.0609756097561,2.88888888888889,2.82222222222222,2.82417582417582,3.06122448979592,3.18279569892473,3.19480519480519,1.99534939089719,5,10,870,100,0.372582972582972,"rand"
"8467",3.19512195121951,2.89024390243902,3.06382978723404,2.91463414634146,3.02469135802469,2.93333333333333,2.9010989010989,3.06122448979592,3.27956989247312,2.83116883116883,2.00901551525733,5,10,870,100,0.448401061304287,"rand"
"8468",3.19512195121951,2.86585365853659,2.87234042553191,2.90243902439024,3.08641975308642,2.85555555555556,2.98901098901099,2.8469387755102,2.8494623655914,2.75324675324675,2.06256365488142,5,10,870,100,0.441875197972759,"rand"
"8469",3.17073170731707,3.09756097560976,3.09574468085106,2.86585365853659,3.55555555555556,3.13333333333333,2.96703296703297,3.05102040816327,3.01075268817204,3,1.96851976773408,5,10,870,100,0.68970189701897,"rand"
"8470",3.13414634146341,3.14634146341463,2.91489361702128,2.79268292682927,2.82716049382716,3.05555555555556,3.06593406593407,3.13265306122449,3.12903225806452,3.07792207792208,1.93466396836104,5,10,870,100,0.353658536585366,"rand"
"8471",2.89024390243902,2.71951219512195,2.97872340425532,3.04878048780488,2.67901234567901,2.87777777777778,3.15384615384615,2.88775510204082,2.89247311827957,3.02597402597403,1.94020872187612,5,10,870,100,0.474833808167141,"rand"
"8472",2.98780487804878,3.07317073170732,2.81914893617021,2.80487804878049,3.20987654320988,2.75555555555556,3.26373626373626,3.26530612244898,2.91397849462366,3.03896103896104,2.00211102734018,5,10,870,100,0.509750566893424,"rand"
"8473",3,2.71951219512195,2.88297872340426,2.86585365853659,2.85185185185185,3.16666666666667,2.85714285714286,2.77551020408163,3.10752688172043,3.42857142857143,2.0214859198709,5,10,870,100,0.709059233449477,"rand"
"8474",2.92682926829268,3.03658536585366,2.91489361702128,2.79268292682927,2.77777777777778,3.06666666666667,3.02197802197802,2.97959183673469,3.08602150537634,2.75324675324675,1.98390143248284,5,10,870,100,0.332774752129591,"rand"
"8475",3.13414634146341,2.91463414634146,2.92553191489362,3.14634146341463,3.17283950617284,3.1,2.97802197802198,3.1734693877551,2.98924731182796,3.15584415584416,1.94721902570004,5,10,870,100,0.258835241413639,"rand"
"8476",3.0609756097561,2.96341463414634,3.09574468085106,3,3.2962962962963,3.03333333333333,2.97802197802198,2.78571428571429,2.98924731182796,2.98701298701299,2.00553020382789,5,10,870,100,0.510582010582011,"rand"
"8477",2.97560975609756,2.9390243902439,2.9468085106383,2.9390243902439,2.90123456790123,2.98888888888889,2.84615384615385,3.09183673469388,3.21505376344086,3.22077922077922,1.93551049561525,5,10,870,100,0.374625374625375,"rand"
"8478",3.13414634146341,2.80487804878049,2.97872340425532,2.80487804878049,2.96296296296296,3,2.9010989010989,2.98979591836735,3.11827956989247,3.11688311688312,2.04108831660119,5,10,870,100,0.329268292682927,"rand"
"8479",2.96341463414634,2.89024390243902,2.87234042553191,2.80487804878049,3.07407407407407,3.04444444444444,3.02197802197802,2.90816326530612,2.88172043010753,2.97402597402597,2.0404216763885,5,10,870,100,0.269196025293586,"rand"
"8480",2.78048780487805,3.09756097560976,3.15957446808511,3.02439024390244,3.28395061728395,3.11111111111111,2.95604395604396,2.92857142857143,3.02150537634409,3.1038961038961,1.98993293916908,5,10,870,100,0.503462812405902,"rand"
"8481",3.08536585365854,2.86585365853659,2.84042553191489,2.97560975609756,2.96296296296296,3.01111111111111,3.01098901098901,2.96938775510204,3.13978494623656,2.7012987012987,1.97651548218986,5,10,870,100,0.438486244937858,"rand"
"8482",2.95121951219512,3.03658536585366,3.03191489361702,2.84146341463415,2.91358024691358,3.03333333333333,2.72527472527473,3.07142857142857,2.96774193548387,2.88311688311688,1.90871393992302,5,10,870,100,0.346153846153846,"rand"
"8483",2.82926829268293,2.69512195121951,3.21276595744681,3.30487804878049,2.83950617283951,2.95555555555556,2.78021978021978,2.88775510204082,3.02150537634409,3,2.01859714561591,5,10,870,100,0.609756097560975,"rand"
"8484",2.74390243902439,2.80487804878049,3.02127659574468,3.25609756097561,3.06172839506173,3.14444444444444,3.17582417582418,2.88775510204082,2.54838709677419,3.2987012987013,1.96994828247556,5,10,870,100,0.750314201927105,"rand"
"8485",2.9390243902439,2.91463414634146,2.79787234042553,3,3.25925925925926,3.22222222222222,3.10989010989011,2.90816326530612,2.75268817204301,3.24675324675325,2.05632183908046,5,10,870,100,0.506571087216248,"rand"
"8486",2.64634146341463,3.07317073170732,3.22340425531915,2.86585365853659,2.96296296296296,2.96666666666667,3.02197802197802,2.97959183673469,2.98924731182796,3.20779220779221,2.02529529251485,5,10,870,100,0.577062791904515,"rand"
"8487",3,3.07317073170732,2.82978723404255,2.95121951219512,3.04938271604938,2.77777777777778,3.12087912087912,3.06122448979592,3.17204301075269,2.79220779220779,2.04695713133077,5,10,870,100,0.39426523297491,"rand"
"8488",2.8780487804878,2.86585365853659,2.98936170212766,2.9390243902439,3.03703703703704,3.16666666666667,2.94505494505495,2.97959183673469,2.91397849462366,3.18181818181818,1.96994828247556,5,10,870,100,0.315964523281596,"rand"
"8489",3.13414634146341,3.09756097560976,3.0531914893617,2.92682926829268,3.39506172839506,2.93333333333333,3.06593406593407,3.16326530612245,2.93548387096774,2.88311688311688,2.0529463116543,5,10,870,100,0.511944845278179,"rand"
"8490",3.24390243902439,2.97560975609756,2.91489361702128,3.03658536585366,3.09876543209877,3.11111111111111,3.02197802197802,2.75510204081633,3.05376344086022,3.1038961038961,1.95102839834398,5,10,870,100,0.488800398208064,"rand"
"8491",2.89024390243902,2.81707317073171,3.02127659574468,2.90243902439024,2.81481481481481,3.12222222222222,2.94505494505495,3.16326530612245,2.97849462365591,2.92207792207792,2.03670356996415,5,10,870,100,0.348450491307634,"rand"
"8492",2.96341463414634,3.09756097560976,2.96808510638298,3.24390243902439,2.95061728395062,3.08888888888889,2.89010989010989,3.11224489795918,3.17204301075269,2.8961038961039,2.06397232914038,5,10,870,100,0.3537925489145,"rand"
"8493",3.07317073170732,3.17073170731707,2.9468085106383,3.02439024390244,3.18518518518519,2.92222222222222,3.51648351648352,3.25510204081633,2.88172043010753,3.03896103896104,1.98607065857175,5,10,870,100,0.634763086375989,"rand"
"8494",2.84146341463415,2.71951219512195,2.95744680851064,3.18292682926829,2.71604938271605,2.93333333333333,2.95604395604396,2.73469387755102,3.13978494623656,2.88311688311688,1.98923323148552,5,10,870,100,0.466877446552243,"rand"
"8495",3.20731707317073,2.9390243902439,2.91489361702128,2.92682926829268,3.01234567901235,3.04444444444444,2.67032967032967,2.87755102040816,3.23655913978495,3.07792207792208,2.01479967726148,5,10,870,100,0.566229469455276,"rand"
"8496",3.18292682926829,2.79268292682927,2.86170212765957,3.02439024390244,3.2962962962963,2.97777777777778,3.36263736263736,3.12244897959184,3.19354838709677,2.71428571428571,2.01740671666468,5,10,870,100,0.648351648351648,"rand"
"8497",2.91463414634146,3.0609756097561,3.04255319148936,2.90243902439024,2.88888888888889,3.06666666666667,3.08791208791209,2.93877551020408,3.12903225806452,2.74025974025974,2.01696361255506,5,10,870,100,0.388772517804776,"rand"
"8498",3.13414634146341,3.21951219512195,2.79787234042553,3.1219512195122,3.24691358024691,3.05555555555556,2.94505494505495,2.71428571428571,2.98924731182796,3.1038961038961,1.97765829398304,5,10,870,100,0.532627865961199,"rand"
"8499",2.96341463414634,2.9390243902439,3,3,3,3.12222222222222,2.89010989010989,3.09183673469388,2.76344086021505,2.98701298701299,2.05580334113726,5,10,870,100,0.358781362007168,"rand"
"8500",3.21951219512195,3.10975609756098,2.97872340425532,2.74390243902439,2.90123456790123,3.01111111111111,3.01098901098901,3.09183673469388,3,3.25974025974026,1.91503114955756,5,10,870,100,0.515837820715869,"rand"
"8501",2.94505494505495,3.14285714285714,2.94949494949495,3,3.12328767123288,2.75,2.95238095238095,2.9125,3.01162790697674,3.15116279069767,1.98843727376151,5,10,880,100,0.401162790697674,"rand"
"8502",3.03296703296703,3.04761904761905,3.12121212121212,3.15789473684211,3.15068493150685,2.87,2.8952380952381,3.05,3.08139534883721,2.72093023255814,1.98062752094322,5,10,880,100,0.436964504283966,"rand"
"8503",2.74725274725275,2.79761904761905,3.07070707070707,2.98684210526316,2.83561643835616,3.11,2.86666666666667,3.0875,3.25581395348837,2.94186046511628,1.9912284103837,5,10,880,100,0.508561206235625,"rand"
"8504",2.61538461538462,3.04761904761905,3.17171717171717,3.23684210526316,2.94520547945205,2.9,3,2.9625,3,3.3953488372093,2.07337754679905,5,10,880,100,0.779964221824687,"rand"
"8505",3.20879120879121,2.9047619047619,2.74747474747475,2.90789473684211,2.94520547945205,3.36,2.99047619047619,3.025,3.19767441860465,2.83720930232558,2.03270115834109,5,10,880,100,0.612525252525252,"rand"
"8506",2.75824175824176,3.28571428571429,2.85858585858586,3.23684210526316,2.93150684931507,3.05,2.96190476190476,2.9875,2.87209302325581,2.86046511627907,1.97889647326507,5,10,880,100,0.527472527472527,"rand"
"8507",3.28571428571429,3.14285714285714,2.8989898989899,2.84210526315789,3.12328767123288,3.08,2.95238095238095,3.1375,3.03488372093023,2.77906976744186,1.87531156272624,5,10,880,100,0.506644518272425,"rand"
"8508",2.82417582417582,3.03571428571429,3.16161616161616,3,2.87671232876712,2.9,3.18095238095238,2.9,2.93023255813953,3.18604651162791,1.9260200124108,5,10,880,100,0.361870687452083,"rand"
"8509",2.7032967032967,2.96428571428571,2.95959595959596,3.30263157894737,3.19178082191781,3.12,2.95238095238095,2.9875,2.93023255813953,2.63953488372093,1.98533457441307,5,10,880,100,0.663096695226439,"rand"
"8510",3.15384615384615,2.8452380952381,2.77777777777778,2.86842105263158,2.9041095890411,3.12,2.63809523809524,3.1,3.12790697674419,2.94186046511628,1.96718895439032,5,10,880,100,0.515750915750916,"rand"
"8511",3.12087912087912,2.82142857142857,3.29292929292929,3,2.84931506849315,2.67,3.04761904761905,2.7125,2.98837209302326,3.16279069767442,1.93554659220188,5,10,880,100,0.622929292929293,"rand"
"8512",3.23076923076923,2.82142857142857,3.03030303030303,3.11842105263158,3.24657534246575,2.77,2.91428571428571,3.0625,3.32558139534884,3.15116279069767,1.94443582583514,5,10,880,100,0.555581395348837,"rand"
"8513",3.05494505494505,2.77380952380952,2.7979797979798,3.06578947368421,2.91780821917808,3.19,2.98095238095238,3.15,3,2.94186046511628,2.05331342434585,5,10,880,100,0.416190476190476,"rand"
"8514",2.93406593406593,3.08333333333333,3.06060606060606,3.18421052631579,3.23287671232877,3.07,3.06666666666667,3.0125,2.68604651162791,2.87209302325581,2.0076727169304,5,10,880,100,0.54683020070086,"rand"
"8515",3.13186813186813,3.17857142857143,3.01010101010101,2.78947368421053,2.93150684931507,2.97,3.13333333333333,2.675,3.15116279069767,2.98837209302326,2.06368807529217,5,10,880,100,0.503571428571429,"rand"
"8516",2.95604395604396,2.88095238095238,3.02020202020202,2.85526315789474,3.13698630136986,3.02,2.96190476190476,3.1125,2.81395348837209,3.16279069767442,2.02949632847244,5,10,880,100,0.348837209302325,"rand"
"8517",2.92307692307692,2.8452380952381,3.05050505050505,3.27631578947368,3.02739726027397,2.86,2.88571428571429,3.0375,2.73255813953488,3,1.99358258351432,5,10,880,100,0.5437576499388,"rand"
"8518",3,3.07142857142857,2.80808080808081,2.73684210526316,3.15068493150685,2.94,2.83809523809524,2.8375,2.91860465116279,3.24418604651163,1.97474402730375,5,10,880,100,0.50734394124847,"rand"
"8519",3.16483516483516,2.80952380952381,2.98989898989899,3.31578947368421,2.91780821917808,2.95,3.23809523809524,3.0625,2.88372093023256,2.8953488372093,2.07901023890785,5,10,880,100,0.506265664160401,"rand"
"8520",2.86813186813187,2.82142857142857,3.09090909090909,3.09210526315789,3.20547945205479,3.13,3.14285714285714,2.9875,3.1046511627907,3.16279069767442,1.99167959458062,5,10,880,100,0.384050880626223,"rand"
"8521",2.83516483516484,2.91666666666667,2.92929292929293,2.80263157894737,2.94520547945205,2.96,3.11428571428571,3.275,2.77906976744186,3.03488372093023,1.99167959458062,5,10,880,100,0.495930232558139,"rand"
"8522",3.16483516483516,2.98809523809524,2.91919191919192,2.97368421052632,3,2.71,2.77142857142857,2.9,3.05813953488372,2.95348837209302,1.97319267762954,5,10,880,100,0.454835164835165,"rand"
"8523",3.02197802197802,2.85714285714286,2.93939393939394,2.63157894736842,2.97260273972603,2.83,2.88571428571429,3,2.91860465116279,2.81395348837209,1.94662840004137,5,10,880,100,0.390399074609601,"rand"
"8524",3.1978021978022,3.01190476190476,2.90909090909091,2.98684210526316,3.3013698630137,3.08,2.83809523809524,3.35,2.98837209302326,2.88372093023256,1.99917132071569,5,10,880,100,0.511904761904762,"rand"
"8525",3.05494505494505,3.13095238095238,2.98989898989899,2.96052631578947,3.17808219178082,3,2.9047619047619,2.9375,3.32558139534884,2.86046511627907,2.05828420726032,5,10,880,100,0.465116279069767,"rand"
"8526",3.04395604395604,3.16666666666667,2.83838383838384,3.10526315789474,3.3013698630137,3.16,3.18095238095238,3.2875,3.31395348837209,2.96511627906977,1.96727169303961,5,10,880,100,0.475569649988255,"rand"
"8527",3.17582417582418,3.23809523809524,2.85858585858586,3.19736842105263,3.20547945205479,3.04,3.03809523809524,2.775,2.82558139534884,2.82558139534884,2.15908573792533,5,10,880,100,0.463095238095238,"rand"
"8528",2.79120879120879,3.01190476190476,2.92929292929293,3.17105263157895,2.87671232876712,3.17,3.0952380952381,3.025,3.03488372093023,2.94186046511628,1.91576688385562,5,10,880,100,0.379843840370156,"rand"
"8529",3.10989010989011,2.89285714285714,3.01010101010101,2.72368421052632,2.76712328767123,2.89,2.88571428571429,3.175,3.01162790697674,2.93023255813953,2.06502740717758,5,10,880,100,0.451315789473684,"rand"
"8530",2.96703296703297,3.25,3.06060606060606,2.81578947368421,3.01369863013699,2.94,2.94285714285714,3.2625,3.12790697674419,3.13953488372093,2.02605103940428,5,10,880,100,0.44671052631579,"rand"
"8531",3.18681318681319,2.71428571428571,2.67676767676768,2.90789473684211,2.86301369863014,3.02,3.08571428571429,2.8625,3.24418604651163,3.2093023255814,1.99621341400352,5,10,880,100,0.567418369743951,"rand"
"8532",3.07692307692308,3.10714285714286,3.01010101010101,3.14473684210526,2.98630136986301,3.04,2.93333333333333,2.6,3.23255813953488,2.91860465116279,2.03068440376461,5,10,880,100,0.632558139534884,"rand"
"8533",3.08791208791209,2.8452380952381,2.72727272727273,3.02631578947368,2.71232876712329,2.75,3.14285714285714,3.2,2.95348837209302,2.83720930232558,1.99145594166925,5,10,880,100,0.487671232876712,"rand"
"8534",2.93406593406593,3.21428571428571,2.94949494949495,3.15789473684211,2.94520547945205,2.86,3.0952380952381,2.95,2.95348837209302,2.69767441860465,1.99362783121316,5,10,880,100,0.516611295681063,"rand"
"8535",3.01098901098901,3.02380952380952,3.08080808080808,3,2.89041095890411,3.12,2.99047619047619,3.1625,3.11627906976744,2.96511627906977,1.9507239631813,5,10,880,100,0.27208904109589,"rand"
"8536",2.96703296703297,3.02380952380952,2.74747474747475,2.77631578947368,2.78082191780822,3.08,2.93333333333333,3.0625,2.74418604651163,2.72093023255814,1.89517918088737,5,10,880,100,0.359069767441861,"rand"
"8537",3.06593406593407,3.05952380952381,3.04040404040404,2.94736842105263,3.21917808219178,2.8,3.13333333333333,3.075,2.91860465116279,2.63953488372093,2.04421217292378,5,10,880,100,0.579643198470851,"rand"
"8538",3.1978021978022,2.80952380952381,2.92929292929293,2.84210526315789,3.01369863013699,3.01,2.95238095238095,2.8375,2.77906976744186,2.94186046511628,1.88317173440894,5,10,880,100,0.418732430360337,"rand"
"8539",3.05494505494505,2.75,3.02020202020202,2.76315789473684,2.87671232876712,3.07,2.87619047619048,2.9875,3.05813953488372,2.75581395348837,2.09936911779915,5,10,880,100,0.32,"rand"
"8540",3,3.10714285714286,3.13131313131313,3,2.89041095890411,2.57,3.11428571428571,2.725,2.94186046511628,3.19767441860465,2.09120772572138,5,10,880,100,0.627674418604651,"rand"
"8541",3.10989010989011,2.89285714285714,2.95959595959596,2.80263157894737,2.95890410958904,2.95,2.85714285714286,3.1,3,2.96511627906977,1.87090702244286,5,10,880,100,0.307258530942741,"rand"
"8542",3.06593406593407,2.96428571428571,3.02020202020202,2.97368421052632,2.80821917808219,3.1,2.91428571428571,3.1625,2.82558139534884,2.54651162790698,2.011426983142,5,10,880,100,0.615988372093023,"rand"
"8543",3.13186813186813,3.0952380952381,2.5959595959596,2.78947368421053,2.75342465753425,2.92,2.9047619047619,3.025,3.19767441860465,3.02325581395349,2.00005041886441,5,10,880,100,0.601714822645055,"rand"
"8544",2.91208791208791,3.07142857142857,3.01010101010101,3.28947368421053,2.87671232876712,3.08,2.86666666666667,3.0125,2.91860465116279,3.01162790697674,2.03071543075809,5,10,880,100,0.422807017543859,"rand"
"8545",2.85714285714286,3.01190476190476,2.96969696969697,3.14473684210526,3.0958904109589,3.12,3.1047619047619,2.725,3.13953488372093,3.04651162790698,1.94715068776502,5,10,880,100,0.419736842105263,"rand"
"8546",3.02197802197802,2.92857142857143,2.86868686868687,3.18421052631579,3.04109589041096,2.76,2.78095238095238,2.8875,2.98837209302326,2.98837209302326,2.0070276140242,5,10,880,100,0.42421052631579,"rand"
"8547",3.34065934065934,3.04761904761905,3.24242424242424,2.96052631578947,3.3013698630137,3.14,3.08571428571429,2.9125,2.84883720930233,2.94186046511628,2.07671941255559,5,10,880,100,0.491822131357015,"rand"
"8548",2.93406593406593,2.80952380952381,3.14141414141414,3.19736842105263,2.87671232876712,2.93,2.93333333333333,2.9875,3.08139534883721,2.86046511627907,1.92201365187713,5,10,880,100,0.387844611528822,"rand"
"8549",2.86813186813187,2.8452380952381,3.08080808080808,3,3.20547945205479,2.93,2.94285714285714,3.0375,2.90697674418605,3.11627906976744,2.04765229082635,5,10,880,100,0.360241356816699,"rand"
"8550",2.98901098901099,2.82142857142857,2.95959595959596,2.90789473684211,3.04109589041096,3.07,3.34285714285714,2.9375,2.75581395348837,3.05813953488372,1.86120074464784,5,10,880,100,0.587043189368771,"rand"
"8551",3.14285714285714,3.28571428571429,2.84848484848485,3.09210526315789,2.95890410958904,2.94,2.58095238095238,2.825,2.91860465116279,3.17441860465116,2.0329661805771,5,10,880,100,0.704761904761904,"rand"
"8552",2.94505494505495,3.10714285714286,3.01010101010101,3.07894736842105,2.87671232876712,3,3.1047619047619,3.025,2.98837209302326,3.25581395348837,2.08933705657255,5,10,880,100,0.379101624721249,"rand"
"8553",2.9010989010989,2.8452380952381,2.62626262626263,2.98684210526316,2.95890410958904,2.91,3.02857142857143,3.0375,3.11627906976744,3.11627906976744,1.99953976626332,5,10,880,100,0.490016443504816,"rand"
"8554",2.94505494505495,2.98809523809524,2.82828282828283,3.53947368421053,3.02739726027397,2.98,2.87619047619048,3.1125,3.08139534883721,2.82558139534884,1.98175095666563,5,10,880,100,0.713892288861689,"rand"
"8555",2.93406593406593,3.01190476190476,3.2020202020202,2.90789473684211,3.41095890410959,3,3.16190476190476,3.075,2.98837209302326,2.8953488372093,2.06148386596339,5,10,880,100,0.515610066900287,"rand"
"8556",3.01098901098901,3.08333333333333,2.88888888888889,2.97368421052632,3.05479452054795,2.91,3.0952380952381,3.1375,3.05813953488372,3,2.03834936394663,5,10,880,100,0.248611111111111,"rand"
"8557",2.75824175824176,2.96428571428571,3.11111111111111,2.82894736842105,2.87671232876712,2.86,2.94285714285714,3.1125,2.91860465116279,2.91860465116279,1.9075899782811,5,10,880,100,0.354258241758242,"rand"
"8558",2.85714285714286,3.08333333333333,3.28282828282828,2.69736842105263,3.04109589041096,3.11,3.01904761904762,2.8875,3.2093023255814,2.93023255813953,2.02460957699866,5,10,880,100,0.585459861775651,"rand"
"8559",2.81318681318681,3.0952380952381,3.14141414141414,3.07894736842105,2.75342465753425,3.08,2.73333333333333,2.6,2.94186046511628,2.80232558139535,2.0722916020271,5,10,880,100,0.541414141414141,"rand"
"8560",3.12087912087912,2.92857142857143,3.25252525252525,2.80263157894737,3.24657534246575,2.89,2.80952380952381,2.925,2.87209302325581,3.15116279069767,2.02729858310063,5,10,880,100,0.449893673577884,"rand"
"8561",2.83516483516484,3.08333333333333,2.8989898989899,2.82894736842105,2.80821917808219,3.17,3.24761904761905,3.1875,3.09302325581395,2.81395348837209,2.06253878374186,5,10,880,100,0.439399869536856,"rand"
"8562",3.15384615384615,3.0952380952381,2.8989898989899,3.23684210526316,2.94520547945205,3.22,2.95238095238095,2.7375,2.73255813953488,3.11627906976744,2.01468481745786,5,10,880,100,0.504283965728274,"rand"
"8563",3.21978021978022,2.96428571428571,2.85858585858586,3.02631578947368,3.01369863013699,3.05,3.07619047619048,3.1,2.86046511627907,2.96511627906977,1.93155445237357,5,10,880,100,0.361194361194361,"rand"
