"","control","treatment1","treatment2","variance","levels","groups","sampled_numbers","repeats","diff","label"
"10521",2.82274247491639,2.92121212121212,2.93538461538462,1.99739540367943,5,3,954,100,0.112642140468227,"rand"
"10522",3.0133779264214,2.84848484848485,3.14461538461538,1.95068095674918,5,3,954,100,0.296130536130536,"rand"
"10523",3.08026755852843,2.96969696969697,3.15384615384615,2.05215792125056,5,3,954,100,0.184149184149184,"rand"
"10524",3.12040133779264,3.12424242424242,3.10461538461538,1.97910273416619,5,3,954,100,0.0196270396270393,"rand"
"10525",2.99665551839465,3.05757575757576,2.97538461538462,2.13839997712179,5,3,954,100,0.0821911421911423,"rand"
"10526",2.94314381270903,2.93030303030303,3.07384615384615,1.98292933492601,5,3,954,100,0.143543123543123,"rand"
"10527",2.92976588628763,3.00909090909091,3.00923076923077,2.00709774495634,5,3,954,100,0.0794648829431441,"rand"
"10528",3.1505016722408,3.05454545454545,2.91692307692308,2.05733631630007,5,3,954,100,0.233578595317726,"rand"
"10529",3.09364548494983,3.01515151515152,2.77538461538462,1.97515514286783,5,3,954,100,0.318260869565217,"rand"
"10530",2.94314381270903,2.99090909090909,3.06461538461538,2.0367250281028,5,3,954,100,0.121471571906355,"rand"
"10531",2.86622073578595,3.1030303030303,2.77230769230769,1.97197419161822,5,3,954,100,0.330722610722611,"rand"
"10532",2.99665551839465,3.08787878787879,2.99384615384615,1.94888919686481,5,3,954,100,0.0940326340326338,"rand"
"10533",2.90969899665552,2.96060606060606,2.91692307692308,1.96673090164349,5,3,954,100,0.0509070639505422,"rand"
"10534",3.03678929765886,2.96363636363636,2.94769230769231,1.97026272545487,5,3,954,100,0.0890969899665555,"rand"
"10535",2.87625418060201,2.97878787878788,2.98153846153846,1.92589659488628,5,3,954,100,0.105284280936455,"rand"
"10536",3.0066889632107,2.86060606060606,2.91384615384615,2.06775030192639,5,3,954,100,0.146082902604642,"rand"
"10537",2.79264214046823,3.02727272727273,3.04615384615385,2.07396261612342,5,3,954,100,0.253511705685618,"rand"
"10538",2.95317725752508,2.94545454545455,2.96923076923077,1.85745114732028,5,3,954,100,0.023776223776224,"rand"
"10539",2.93645484949833,2.96060606060606,2.98769230769231,2.04264586509335,5,3,954,100,0.0512374581939801,"rand"
"10540",2.97658862876254,3.00606060606061,2.87076923076923,2.0510855051135,5,3,954,100,0.135291375291375,"rand"
"10541",3.01672240802676,2.98484848484848,3.02461538461538,1.98104188252479,5,3,954,100,0.0397668997668998,"rand"
"10542",2.93645484949833,2.94242424242424,2.99692307692308,1.99937634876953,5,3,954,100,0.0604682274247494,"rand"
"10543",3.0133779264214,3.2030303030303,3.04307692307692,1.98890516761589,5,3,954,100,0.189652376608898,"rand"
"10544",2.98327759197324,2.97272727272727,2.91692307692308,2.00129899841832,5,3,954,100,0.066354515050167,"rand"
"10545",2.97658862876254,3.06060606060606,2.97846153846154,2.01884812607654,5,3,954,100,0.084017431843519,"rand"
"10546",2.99665551839465,2.97575757575758,3.00307692307692,1.89709644705784,5,3,954,100,0.0273193473193474,"rand"
"10547",3.03010033444816,2.92727272727273,2.96923076923077,1.99196732815494,5,3,954,100,0.102827607175433,"rand"
"10548",3.06354515050167,2.93636363636364,3.08923076923077,2.07579837256727,5,3,954,100,0.152867132867133,"rand"
"10549",2.95986622073579,2.97575757575758,2.95384615384615,2.03537873338305,5,3,954,100,0.0219114219114216,"rand"
"10550",3.02006688963211,2.95757575757576,2.95384615384615,1.9731851969176,5,3,954,100,0.066220735785953,"rand"
"10551",2.90635451505017,3.13636363636364,3.11384615384615,2.0534558197549,5,3,954,100,0.230009121313469,"rand"
"10552",3.02341137123746,3.06969696969697,3.02153846153846,2.05410806874902,5,3,954,100,0.0481585081585081,"rand"
"10553",2.91304347826087,2.90606060606061,3.04307692307692,1.87519605966813,5,3,954,100,0.137016317016317,"rand"
"10554",2.87959866220736,3.0030303030303,2.86769230769231,2.0457740204716,5,3,954,100,0.135337995337995,"rand"
"10555",3.07692307692308,3.03636363636364,2.88923076923077,2.03462639221613,5,3,954,100,0.187692307692308,"rand"
"10556",3.07357859531773,3.02121212121212,2.91384615384615,2.09758546881634,5,3,954,100,0.159732441471572,"rand"
"10557",2.94983277591973,3.01818181818182,3.03384615384615,2.01678468743744,5,3,954,100,0.0840133779264214,"rand"
"10558",3.0133779264214,2.93636363636364,3.12307692307692,1.95010020216419,5,3,954,100,0.186713286713287,"rand"
"10559",3.06354515050167,3.00606060606061,3.03692307692308,1.9830624245184,5,3,954,100,0.0574845444410665,"rand"
"10560",3.09698996655518,2.95757575757576,3.02769230769231,1.99097190599695,5,3,954,100,0.139414208979427,"rand"
"10561",3.17725752508361,2.94848484848485,2.90153846153846,2.04615239088303,5,3,954,100,0.275719063545151,"rand"
"10562",2.91304347826087,2.88484848484848,2.99692307692308,2.03627626319622,5,3,954,100,0.112074592074592,"rand"
"10563",3.06354515050167,3.16060606060606,3.00615384615385,1.98768096334867,5,3,954,100,0.154452214452215,"rand"
"10564",2.89297658862876,3.07575757575758,2.98153846153846,1.94629889942606,5,3,954,100,0.182780987128813,"rand"
"10565",2.97324414715719,2.96060606060606,2.92923076923077,1.93701012580816,5,3,954,100,0.0440133779264213,"rand"
"10566",3.06020066889632,3.03636363636364,3.05538461538462,1.9638876239878,5,3,954,100,0.0238370325326849,"rand"
"10567",2.73578595317726,3.04545454545455,2.95384615384615,2.07603155433245,5,3,954,100,0.309668592277288,"rand"
"10568",3.0133779264214,2.97878787878788,3.05846153846154,1.94725252485256,5,3,954,100,0.0796736596736594,"rand"
"10569",3.06354515050167,2.86666666666667,3.05538461538462,2.01778450925138,5,3,954,100,0.196878483835006,"rand"
"10570",2.9866220735786,3.11515151515152,2.97846153846154,1.89321705042666,5,3,954,100,0.136689976689977,"rand"
"10571",3.01672240802676,2.98787878787879,3,2.0367250281028,5,3,954,100,0.0288436201479683,"rand"
"10572",2.94648829431438,2.91818181818182,2.97846153846154,2.01613793801325,5,3,954,100,0.0602797202797203,"rand"
"10573",3.03344481605351,2.98787878787879,3.04615384615385,2.02994515828862,5,3,954,100,0.0582750582750582,"rand"
"10574",2.97993311036789,2.95454545454545,2.99692307692308,1.95119901623693,5,3,954,100,0.0423776223776224,"rand"
"10575",2.99665551839465,2.91212121212121,2.89230769230769,1.93344310474921,5,3,954,100,0.104347826086956,"rand"
"10576",2.82274247491639,3.09393939393939,2.94153846153846,2.02228535728506,5,3,954,100,0.271196919023006,"rand"
"10577",3.06020066889632,2.94242424242424,3.00923076923077,2.03777104630418,5,3,954,100,0.117776426472079,"rand"
"10578",2.9866220735786,3.13030303030303,3.00615384615385,1.99920036253165,5,3,954,100,0.143680956724435,"rand"
"10579",2.98996655518395,2.95757575757576,2.98153846153846,2.0214538223111,5,3,954,100,0.0323907976081887,"rand"
"10580",3.05685618729097,2.88787878787879,3.07692307692308,1.96324637413354,5,3,954,100,0.189044289044289,"rand"
"10581",2.97658862876254,3.0969696969697,2.95076923076923,2.07441248094399,5,3,954,100,0.146200466200467,"rand"
"10582",3.15384615384615,3.02727272727273,2.95076923076923,1.96789681046942,5,3,954,100,0.203076923076923,"rand"
"10583",2.90301003344482,2.84242424242424,3.09846153846154,2.02359205510129,5,3,954,100,0.256037296037296,"rand"
"10584",3.06354515050167,3.1,3.01538461538462,2.05413886634065,5,3,954,100,0.0846153846153848,"rand"
"10585",3.1505016722408,2.96060606060606,3.04923076923077,2.0037617058346,5,3,954,100,0.189895611634742,"rand"
"10586",2.87290969899666,2.96060606060606,2.96307692307692,1.99248648755667,5,3,954,100,0.0901672240802673,"rand"
"10587",3.11705685618729,3.03636363636364,2.94769230769231,2.00110871329862,5,3,954,100,0.169364548494984,"rand"
"10588",3.06354515050167,3.03030303030303,2.88923076923077,2.02827768868474,5,3,954,100,0.174314381270903,"rand"
"10589",3.0133779264214,2.91818181818182,3.04615384615385,1.98104188252479,5,3,954,100,0.127972027972028,"rand"
"10590",3.08695652173913,3,3.05230769230769,2.02839647939531,5,3,954,100,0.0869565217391304,"rand"
"10591",3.03010033444816,3.01818181818182,3.00923076923077,1.9282900077214,5,3,954,100,0.0208695652173914,"rand"
"10592",2.94983277591973,3.06666666666667,3.02153846153846,1.99768578097193,5,3,954,100,0.116833890746935,"rand"
"10593",2.97993311036789,3.03939393939394,3.02153846153846,1.98509396565189,5,3,954,100,0.0594608290260465,"rand"
"10594",3.03678929765886,3.04848484848485,2.88,1.95577025876576,5,3,954,100,0.168484848484848,"rand"
"10595",3.1304347826087,2.97878787878788,3.02461538461538,2.02971967592134,5,3,954,100,0.151646903820817,"rand"
"10596",3.07023411371237,2.94545454545455,2.92923076923077,2.0562232033455,5,3,954,100,0.141003344481605,"rand"
"10597",2.92976588628763,3.01818181818182,3.06769230769231,2.12691357535841,5,3,954,100,0.137926421404682,"rand"
"10598",3.0066889632107,2.98484848484848,3.05846153846154,1.9199702583258,5,3,954,100,0.0736130536130535,"rand"
"10599",3.01672240802676,3.19090909090909,3.06153846153846,2.03765225559361,5,3,954,100,0.174186682882335,"rand"
"10600",2.96989966555184,2.8969696969697,3.05538461538462,1.93740279510142,5,3,954,100,0.158414918414918,"rand"
"10601",3.03205128205128,3.06231454005935,2.87579617834395,1.98745690334475,5,3,963,100,0.186518361715398,"rand"
"10602",3.05769230769231,2.87537091988131,3.13694267515924,1.95491177734168,5,3,963,100,0.26157175527793,"rand"
"10603",3.04166666666667,2.89020771513353,3.00955414012739,2.04214350943323,5,3,963,100,0.151458951533135,"rand"
"10604",3.13782051282051,2.97329376854599,2.96815286624204,2.09501233800299,5,3,963,100,0.169667646578475,"rand"
"10605",2.90705128205128,3.02077151335312,2.98726114649682,1.96808526715069,5,3,963,100,0.113720231301834,"rand"
"10606",2.87820512820513,3.04451038575668,3.05732484076433,1.8970624110811,5,3,963,100,0.179119712559203,"rand"
"10607",3.08333333333333,3.00890207715134,3.06687898089172,1.91206231393147,5,3,963,100,0.074431256181998,"rand"
"10608",2.94871794871795,2.8160237388724,3.07324840764331,1.97490517116685,5,3,963,100,0.257224668770908,"rand"
"10609",3,2.87833827893175,2.96496815286624,2.00123919750088,5,3,963,100,0.121661721068249,"rand"
"10610",3.07051282051282,2.89020771513353,2.99044585987261,1.92688518856743,5,3,963,100,0.180305105379289,"rand"
"10611",3.08974358974359,3.00593471810089,3.02547770700637,1.92775521747484,5,3,963,100,0.0838088716426997,"rand"
"10612",2.98076923076923,3.05637982195846,2.98089171974522,2.08830469578133,5,3,963,100,0.0756105911892262,"rand"
"10613",3.02884615384615,3.10979228486647,2.92993630573248,2.01185225484291,5,3,963,100,0.179855979133985,"rand"
"10614",2.96474358974359,3.00593471810089,2.90127388535032,2.04816894536521,5,3,963,100,0.104660832750572,"rand"
"10615",2.98397435897436,3.04747774480712,2.95859872611465,1.99375867600167,5,3,963,100,0.0888790186924719,"rand"
"10616",2.93910256410256,2.95845697329377,2.97452229299363,2.00754097015779,5,3,963,100,0.0354197288910663,"rand"
"10617",2.91666666666667,2.9080118694362,3.10828025477707,2.012942489578,5,3,963,100,0.200268385340868,"rand"
"10618",3.08333333333333,3.05637982195846,3.10509554140127,2.06411875570754,5,3,963,100,0.0487157194428169,"rand"
"10619",3.00961538461538,2.93768545994065,2.97133757961783,1.98154157032662,5,3,963,100,0.0719299246747318,"rand"
"10620",2.9775641025641,2.88427299703264,2.95222929936306,1.92633683287889,5,3,963,100,0.0932911055314616,"rand"
"10621",2.93269230769231,2.84569732937685,2.9140127388535,1.97465258212922,5,3,963,100,0.0869949783154529,"rand"
"10622",3.07051282051282,2.95845697329377,3.13057324840764,2.00884277519792,5,3,963,100,0.172116275113875,"rand"
"10623",3.05769230769231,3.02077151335312,3.03503184713376,2.04226008898906,5,3,963,100,0.0369207943391916,"rand"
"10624",3.13461538461538,3.13353115727003,3.10828025477707,2.01226244216898,5,3,963,100,0.0263351298383143,"rand"
"10625",3.01923076923077,3.08308605341246,2.92356687898089,2.03523509130986,5,3,963,100,0.159519174431571,"rand"
"10626",2.91987179487179,2.94955489614243,2.97770700636943,2.04002780638295,5,3,963,100,0.0578352114976322,"rand"
"10627",3.05769230769231,2.89910979228487,2.94904458598726,2.01136866557427,5,3,963,100,0.158582515407441,"rand"
"10628",3.00320512820513,3.16913946587537,3.04777070063694,2.01399818222248,5,3,963,100,0.165934337670243,"rand"
"10629",3.07051282051282,2.97922848664688,2.9203821656051,2.02276107883584,5,3,963,100,0.150130654907725,"rand"
"10630",2.83333333333333,2.97329376854599,2.96496815286624,1.98816717508306,5,3,963,100,0.13996043521266,"rand"
"10631",2.92628205128205,2.96142433234421,2.99363057324841,1.97557226529189,5,3,963,100,0.0673485219663563,"rand"
"10632",3.06410256410256,2.98813056379822,3.0828025477707,1.97938484854373,5,3,963,100,0.0946719839724812,"rand"
"10633",2.95833333333333,2.77744807121662,2.96496815286624,1.89482581071366,5,3,963,100,0.187520081649625,"rand"
"10634",2.92948717948718,2.88724035608309,3.03503184713376,1.9922107585659,5,3,963,100,0.147791491050672,"rand"
"10635",2.92628205128205,3.02373887240356,2.95541401273885,1.99597368756247,5,3,963,100,0.0974568211215097,"rand"
"10636",2.96474358974359,2.9080118694362,2.88535031847134,2.05372374531253,5,3,963,100,0.0793932712722523,"rand"
"10637",3.04487179487179,2.9080118694362,3.03503184713376,2.02490916509608,5,3,963,100,0.136859925435593,"rand"
"10638",2.94230769230769,2.9673590504451,2.92675159235669,1.88065707691876,5,3,963,100,0.0406074580884157,"rand"
"10639",2.94230769230769,2.93768545994065,2.8375796178344,2.04531058736666,5,3,963,100,0.104728074473297,"rand"
"10640",2.93269230769231,3.15727002967359,3.01592356687898,2.02243077009432,5,3,963,100,0.224577721981283,"rand"
"10641",2.90384615384615,2.98516320474777,2.92356687898089,1.96817594013856,5,3,963,100,0.0813170509016206,"rand"
"10642",3.03525641025641,3.00593471810089,2.96815286624204,2.00310878815552,5,3,963,100,0.0671035440143721,"rand"
"10643",2.96153846153846,3.12759643916914,3.04140127388535,2.07691228251976,5,3,963,100,0.166057977630678,"rand"
"10644",2.99358974358974,2.97032640949555,2.96496815286624,1.92770340433892,5,3,963,100,0.0286215907235015,"rand"
"10645",3.03846153846154,3.06824925816024,3.05732484076433,1.98345433859453,5,3,963,100,0.0297877196986991,"rand"
"10646",2.96474358974359,2.86053412462908,3.06369426751592,1.93399222371185,5,3,963,100,0.203160142886843,"rand"
"10647",2.98397435897436,2.9673590504451,3.07324840764331,2.07998868746532,5,3,963,100,0.105889357198208,"rand"
"10648",2.95833333333333,2.99703264094955,2.93312101910828,2.03921822613411,5,3,963,100,0.0639116218412745,"rand"
"10649",2.96474358974359,2.91097922848665,2.9968152866242,1.98562185478073,5,3,963,100,0.085836058137557,"rand"
"10650",3.05128205128205,3.03857566765579,3.05732484076433,2.02360304229463,5,3,963,100,0.018749173108545,"rand"
"10651",2.93910256410256,3.00890207715134,3.1624203821656,2.08495627187216,5,3,963,100,0.223317818063041,"rand"
"10652",3.04487179487179,2.81305637982196,3.0031847133758,1.89979987176249,5,3,963,100,0.231815415049836,"rand"
"10653",2.89423076923077,3.16023738872404,2.99363057324841,2.00688682931674,5,3,963,100,0.266006619493266,"rand"
"10654",2.94230769230769,2.92878338278932,2.9140127388535,2.06450735422698,5,3,963,100,0.0282949534541892,"rand"
"10655",3.04487179487179,2.93768545994065,3.03503184713376,2.04779977677174,5,3,963,100,0.107186334931142,"rand"
"10656",3.07371794871795,2.93175074183976,3.05414012738854,2.03399157604765,5,3,963,100,0.141967206878186,"rand"
"10657",3.07371794871795,2.95845697329377,2.80573248407643,1.99292318918487,5,3,963,100,0.267985464641516,"rand"
"10658",3.25,3.00593471810089,3.05414012738854,1.95138200745677,5,3,963,100,0.24406528189911,"rand"
"10659",3.02884615384615,3.02967359050445,2.98726114649682,2.01534964151787,5,3,963,100,0.0424124440076357,"rand"
"10660",3.01602564102564,2.95548961424332,3.06050955414013,1.95521402063458,5,3,963,100,0.105019939896804,"rand"
"10661",2.93910256410256,2.92284866468843,3.03184713375796,2.07456126147715,5,3,963,100,0.108998469069535,"rand"
"10662",3.16666666666667,2.9406528189911,2.92675159235669,2.02174208716265,5,3,963,100,0.239915074309978,"rand"
"10663",2.99358974358974,3.10089020771513,3.05732484076433,1.94948435135351,5,3,963,100,0.10730046412539,"rand"
"10664",2.84935897435897,2.93471810089021,2.92675159235669,1.93473056089879,5,3,963,100,0.0853591265312335,"rand"
"10665",2.98717948717949,3.11572700296736,3.02547770700637,1.97409559091802,5,3,963,100,0.128547515787872,"rand"
"10666",3.07051282051282,2.88724035608309,2.95859872611465,2.01260570419449,5,3,963,100,0.183272464429735,"rand"
"10667",2.85897435897436,2.98219584569733,3.04458598726115,1.96949501622399,5,3,963,100,0.185611628286788,"rand"
"10668",2.99679487179487,3.06824925816024,3.00955414012739,1.99204884251613,5,3,963,100,0.0714543863653656,"rand"
"10669",3.08653846153846,3.01186943620178,2.98726114649682,1.95659354537859,5,3,963,100,0.0992773150416464,"rand"
"10670",2.95512820512821,2.91394658753709,3.15605095541401,2.01659315678007,5,3,963,100,0.242104367876921,"rand"
"10671",2.99358974358974,2.9406528189911,2.94585987261146,2.03681970971691,5,3,963,100,0.0529369245986455,"rand"
"10672",3.00320512820513,2.99703264094955,3.03184713375796,1.98533904141381,5,3,963,100,0.0348144928084073,"rand"
"10673",2.9775641025641,2.99406528189911,2.9171974522293,2.01427020118609,5,3,963,100,0.0768678296698107,"rand"
"10674",3.01923076923077,2.99406528189911,2.8312101910828,1.8924186587738,5,3,963,100,0.188020578147967,"rand"
"10675",2.8525641025641,3.02670623145401,2.98089171974522,2.01151762834006,5,3,963,100,0.174142128889903,"rand"
"10676",2.96153846153846,3.00890207715134,3.01592356687898,1.96256069153265,5,3,963,100,0.0543851053405193,"rand"
"10677",3.09615384615385,2.96142433234421,3.03503184713376,2.07191879154496,5,3,963,100,0.134729513809633,"rand"
"10678",2.90705128205128,3.03560830860534,3,1.99033253238861,5,3,963,100,0.128557026554059,"rand"
"10679",2.9775641025641,2.89317507418398,3.03821656050955,2.0374241963027,5,3,963,100,0.145041486325578,"rand"
"10680",2.93589743589744,3.04747774480712,3.10828025477707,2.04268754736044,5,3,963,100,0.172382818879635,"rand"
"10681",3.04807692307692,3.01780415430267,3.02866242038217,1.98447548914839,5,3,963,100,0.0302727687742523,"rand"
"10682",3.03525641025641,2.94955489614243,2.98407643312102,1.96556585341632,5,3,963,100,0.085701514113977,"rand"
"10683",2.94551282051282,3.13056379821958,2.97133757961783,2.13894340062564,5,3,963,100,0.185050977706764,"rand"
"10684",3.17628205128205,3.05341246290801,3.11464968152866,1.94663462887762,5,3,963,100,0.122869588374039,"rand"
"10685",2.99038461538462,2.95252225519288,2.7484076433121,1.96676403218459,5,3,963,100,0.241976972072513,"rand"
"10686",3.01923076923077,2.95845697329377,3.07324840764331,2.02782365399188,5,3,963,100,0.114791434349543,"rand"
"10687",2.98717948717949,3.00296735905045,3,2.03845182349855,5,3,963,100,0.0157878718709581,"rand"
"10688",3.06089743589744,3.00296735905045,2.98407643312102,1.99248061864884,5,3,963,100,0.0768210027764167,"rand"
"10689",3.14102564102564,3.01186943620178,2.97452229299363,2.0460899432862,5,3,963,100,0.16650334803201,"rand"
"10690",2.86217948717949,3.12462908011869,3.00636942675159,1.94698436754512,5,3,963,100,0.262449592939207,"rand"
"10691",2.96153846153846,3.0593471810089,2.96815286624204,1.99375867600167,5,3,963,100,0.0978087194704402,"rand"
"10692",2.99358974358974,3.07715133531157,3.10509554140127,1.91853032039948,5,3,963,100,0.11150579781153,"rand"
"10693",2.95512820512821,3.00296735905045,2.96496815286624,1.98898323197389,5,3,963,100,0.04783915392224,"rand"
"10694",2.91025641025641,3.08308605341246,3.06687898089172,1.98808945537918,5,3,963,100,0.172829643156053,"rand"
"10695",3.04487179487179,2.97626112759644,2.9968152866242,2.08417259819129,5,3,963,100,0.0686106672753555,"rand"
"10696",2.82371794871795,3.12759643916914,2.96178343949045,2.10956535255601,5,3,963,100,0.30387849045119,"rand"
"10697",2.96474358974359,3.02670623145401,3.05732484076433,1.91656358011498,5,3,963,100,0.0925812510207416,"rand"
"10698",3.0224358974359,3.19584569732938,3.10191082802548,2.0265607088037,5,3,963,100,0.173409799893479,"rand"
"10699",3.06410256410256,2.99406528189911,2.89808917197452,1.95612938603593,5,3,963,100,0.166013392128042,"rand"
"10700",3.05769230769231,3.00296735905045,3.0031847133758,2.03283225713132,5,3,963,100,0.0547249486418622,"rand"
"10701",3.02760736196319,2.91185410334346,3.03154574132492,1.98753565328688,5,3,972,100,0.119691637981456,"rand"
"10702",2.95398773006135,3.04559270516717,3.0410094637224,1.9555366958674,5,3,972,100,0.0916049751058234,"rand"
"10703",2.99079754601227,3.01215805471125,2.97476340694006,2.04835179039894,5,3,972,100,0.0373946477711828,"rand"
"10704",3.07361963190184,2.96960486322188,3.01261829652997,2.09852385856505,5,3,972,100,0.104014768679956,"rand"
"10705",3.00613496932515,3.05471124620061,2.80757097791798,1.95393468190699,5,3,972,100,0.247140268282627,"rand"
"10706",2.97239263803681,2.9726443768997,3.05047318611987,1.90936754353621,5,3,972,100,0.0780805480830642,"rand"
"10707",3.11349693251534,2.91185410334346,3.14826498422713,1.9010173636275,5,3,972,100,0.236410880883664,"rand"
"10708",2.94478527607362,2.96960486322188,2.90220820189274,1.9705651125436,5,3,972,100,0.0673966613291399,"rand"
"10709",2.88036809815951,2.99696048632219,3.02523659305994,1.98861637699033,5,3,972,100,0.144868494900428,"rand"
"10710",2.89570552147239,2.9726443768997,3.03785488958991,1.94439888452361,5,3,972,100,0.142149368117513,"rand"
"10711",2.90490797546012,3.08206686930091,3.1198738170347,1.93904294499328,5,3,972,100,0.214965841574578,"rand"
"10712",3.01226993865031,3.03951367781155,3.06309148264984,2.06137133242637,5,3,972,100,0.0508215439995356,"rand"
"10713",3.07975460122699,3.02431610942249,2.85173501577287,2.0214481273813,5,3,972,100,0.228019585454123,"rand"
"10714",3,2.92705167173252,2.93059936908517,2.04719160171729,5,3,972,100,0.072948328267477,"rand"
"10715",3.10429447852761,3.0516717325228,2.9589905362776,2.00670896322573,5,3,972,100,0.145303942250005,"rand"
"10716",2.9478527607362,2.8693009118541,3.02208201892744,1.97539658321784,5,3,972,100,0.152781107073341,"rand"
"10717",2.95092024539877,2.99392097264438,2.97791798107256,2.03332337372273,5,3,972,100,0.0430007272456039,"rand"
"10718",2.95398773006135,3.24012158054711,3.01577287066246,2.0392398062326,5,3,972,100,0.286133850485763,"rand"
"10719",2.99079754601227,3.06686930091185,2.88643533123028,1.98012633872,5,3,972,100,0.18043396968157,"rand"
"10720",2.80981595092025,2.93617021276596,3.01577287066246,1.96059808521189,5,3,972,100,0.205956919742215,"rand"
"10721",2.84355828220859,2.85714285714286,2.94006309148265,1.94739100583591,5,3,972,100,0.096504809274061,"rand"
"10722",3.04294478527607,3.15197568389058,3.08201892744479,2.00377617576382,5,3,972,100,0.109030898614504,"rand"
"10723",3.07668711656442,2.98176291793313,3.02523659305994,2.06410916580844,5,3,972,100,0.0949241986312863,"rand"
"10724",3.11042944785276,3.12462006079027,3.16403785488959,2.03283175039097,5,3,972,100,0.0536084070368292,"rand"
"10725",3.00306748466258,3.01519756838906,2.9211356466877,1.9944681779846,5,3,972,100,0.0940619217013605,"rand"
"10726",2.87730061349693,3.00911854103343,2.94321766561514,2.04931808453378,5,3,972,100,0.131817927536502,"rand"
"10727",2.99693251533742,2.90273556231003,3.13249211356467,2.02978029522829,5,3,972,100,0.229756551254638,"rand"
"10728",2.99079754601227,3.0273556231003,3.12933753943218,2.01722694773959,5,3,972,100,0.138539993419907,"rand"
"10729",2.98159509202454,2.9726443768997,2.98738170347003,2.00682657139346,5,3,972,100,0.0147373265703354,"rand"
"10730",2.97239263803681,2.96048632218845,2.84542586750789,1.99362902781486,5,3,972,100,0.126966770528923,"rand"
"10731",2.92024539877301,2.95136778115502,3.06624605678233,1.96760689628867,5,3,972,100,0.146000658009328,"rand"
"10732",3.04907975460123,3.0790273556231,2.9589905362776,1.98778040541972,5,3,972,100,0.120036819345498,"rand"
"10733",2.80368098159509,2.96352583586626,2.86119873817035,1.92501048937712,5,3,972,100,0.159844854271169,"rand"
"10734",3.06441717791411,2.90881458966565,2.9211356466877,1.95964026734138,5,3,972,100,0.155602588248457,"rand"
"10735",2.90184049079755,3.00911854103343,2.96214511041009,2.03838370353418,5,3,972,100,0.107278050235888,"rand"
"10736",2.96932515337423,2.89057750759878,2.96529968454259,2.04908074913224,5,3,972,100,0.078747645775449,"rand"
"10737",2.88036809815951,2.93313069908815,3.09148264984227,1.94330226782452,5,3,972,100,0.211114551682762,"rand"
"10738",2.89877300613497,2.95440729483283,3.01261829652997,1.98765008285548,5,3,972,100,0.113845290394999,"rand"
"10739",2.95705521472393,2.99392097264438,2.88643533123028,1.99713502265282,5,3,972,100,0.107485641414093,"rand"
"10740",2.97546012269939,2.93617021276596,3.08832807570978,2.00102880658436,5,3,972,100,0.152157862943822,"rand"
"10741",3.07668711656442,2.84498480243161,3.06940063091483,2.00410251194094,5,3,972,100,0.231702314132806,"rand"
"10742",2.96932515337423,3.03039513677812,3.07255520504732,1.98811097972901,5,3,972,100,0.103230051673085,"rand"
"10743",3.03680981595092,3.0790273556231,2.95583596214511,2.03440515695922,5,3,972,100,0.12319139347799,"rand"
"10744",2.9079754601227,3.03039513677812,2.93059936908517,1.96723500019072,5,3,972,100,0.122419676655416,"rand"
"10745",3.04601226993865,3,3.03154574132492,1.95093408433035,5,3,972,100,0.0460122699386503,"rand"
"10746",2.91104294478528,2.95744680851064,3,1.95581641259064,5,3,972,100,0.0889570552147241,"rand"
"10747",3.03374233128834,3.02431610942249,3.02208201892744,2.1290468864562,5,3,972,100,0.0116603123608989,"rand"
"10748",2.95092024539877,2.9483282674772,2.94637223974763,1.99117197068908,5,3,972,100,0.00454800565113889,"rand"
"10749",3.05828220858896,2.95440729483283,2.96529968454259,1.98450009111984,5,3,972,100,0.10387491375613,"rand"
"10750",3.14723926380368,3.10334346504559,2.92429022082019,2.03763037554089,5,3,972,100,0.222949042983492,"rand"
"10751",3.01533742331288,3.08814589665654,2.96214511041009,2.05921942081686,5,3,972,100,0.126000786246441,"rand"
"10752",2.95705521472393,2.92401215805471,3.01892744479495,1.89071022618911,5,3,972,100,0.0949152867402412,"rand"
"10753",2.88650306748466,2.82674772036474,3.05993690851735,2.04450356638822,5,3,972,100,0.233189188152608,"rand"
"10754",2.99693251533742,3.00607902735562,2.99053627760252,2.03089174538997,5,3,972,100,0.0155427497530995,"rand"
"10755",3.10736196319018,2.97568389057751,2.92429022082019,2.10194720982569,5,3,972,100,0.183071742369995,"rand"
"10756",2.98466257668712,3.03951367781155,2.94952681388013,2.01435031552894,5,3,972,100,0.0899868639314243,"rand"
"10757",2.97239263803681,3.06990881458967,3.0410094637224,1.93640576725026,5,3,972,100,0.097516176552856,"rand"
"10758",3.20552147239264,2.95440729483283,3.03785488958991,2.00595881383157,5,3,972,100,0.251114177559811,"rand"
"10759",3.01533742331288,3.01519756838906,2.93375394321767,1.99266273368001,5,3,972,100,0.081583480095218,"rand"
"10760",3.01226993865031,2.9483282674772,3.04416403785489,2.02986505787169,5,3,972,100,0.0958357703776862,"rand"
"10761",2.90490797546012,3.03343465045593,2.9211356466877,2.04625815310676,5,3,972,100,0.128526674995805,"rand"
"10762",3.09815950920245,3.12158054711246,3.04416403785489,1.99422342585176,5,3,972,100,0.077416509257572,"rand"
"10763",2.98159509202454,2.90881458966565,2.97476340694006,1.94439570592448,5,3,972,100,0.0727805023588863,"rand"
"10764",3.04294478527607,2.85410334346505,3.06624605678233,1.89374472882311,5,3,972,100,0.212142713317289,"rand"
